dataset,prompt_type,model,config_n,config_k,config_q,run_id,correct,total,errors,accuracy,run_duration_seconds,avg_trial_wall_seconds,avg_trial_api_seconds,system_fallback_count,artifact_dir
cifar10,features,google/gemma-4-26b-a4b-it,2,1,1,4,2,2,0,1.0000,1.9949,0.9958,0.9551,0,datasets/cifar10/features/N2_K1_Q1/run_4
cifar10,features,google/gemma-4-26b-a4b-it,2,1,1,5,2,2,0,1.0000,1.7985,0.8933,0.8612,0,datasets/cifar10/features/N2_K1_Q1/run_5
cifar10,features,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,2.6939,1.3449,1.2758,0,datasets/cifar10/features/N2_K5_Q1/run_0
cifar10,features,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,2.9533,1.4741,1.3581,0,datasets/cifar10/features/N2_K5_Q1/run_1
cifar10,features,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,2.8123,1.4035,1.3268,0,datasets/cifar10/features/N2_K5_Q1/run_2
cifar10,features,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,2.6663,1.3212,1.2264,0,datasets/cifar10/features/N2_K5_Q1/run_3
cifar10,features,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,2.8644,1.4298,1.3587,0,datasets/cifar10/features/N2_K5_Q1/run_4
cifar10,features,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,2.7068,1.3493,1.1892,0,datasets/cifar10/features/N2_K5_Q1/run_5
cifar10,features,google/gemma-4-26b-a4b-it,3,1,1,0,3,3,0,1.0000,2.5931,0.8624,0.8179,0,datasets/cifar10/features/N3_K1_Q1/run_0
cifar10,features,google/gemma-4-26b-a4b-it,3,1,1,1,3,3,0,1.0000,3.2885,1.0942,1.0480,0,datasets/cifar10/features/N3_K1_Q1/run_1
cifar10,features,google/gemma-4-26b-a4b-it,3,1,1,2,3,3,0,1.0000,3.8731,1.2890,1.2404,0,datasets/cifar10/features/N3_K1_Q1/run_2
cifar10,features,google/gemma-4-26b-a4b-it,3,1,1,3,3,3,0,1.0000,2.8875,0.9532,0.9042,0,datasets/cifar10/features/N3_K1_Q1/run_3
cifar10,features,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,4.4612,1.4844,1.3801,0,datasets/cifar10/features/N3_K5_Q1/run_0
cifar10,features,google/gemma-4-26b-a4b-it,3,5,1,1,3,3,0,1.0000,4.8191,1.5716,1.4095,0,datasets/cifar10/features/N3_K5_Q1/run_1
cifar10,features,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,4.6988,1.5387,1.3294,0,datasets/cifar10/features/N3_K5_Q1/run_2
cifar10,features,google/gemma-4-26b-a4b-it,3,5,1,3,3,3,0,1.0000,4.6599,1.5494,1.4057,0,datasets/cifar10/features/N3_K5_Q1/run_3
cifar10,features,google/gemma-4-26b-a4b-it,4,1,1,0,4,4,0,1.0000,4.0972,1.0201,0.9434,0,datasets/cifar10/features/N4_K1_Q1/run_0
cifar10,features,google/gemma-4-26b-a4b-it,4,1,1,1,4,4,0,1.0000,3.9889,0.9948,0.9347,0,datasets/cifar10/features/N4_K1_Q1/run_1
cifar10,features,google/gemma-4-26b-a4b-it,4,1,1,2,3,4,0,0.7500,4.1816,1.0439,1.0040,0,datasets/cifar10/features/N4_K1_Q1/run_2
cifar10,features,google/gemma-4-26b-a4b-it,4,5,1,0,4,4,0,1.0000,6.9980,1.7476,1.5480,0,datasets/cifar10/features/N4_K5_Q1/run_0
cifar10,features,google/gemma-4-26b-a4b-it,4,5,1,1,4,4,0,1.0000,6.6596,1.6596,1.4856,0,datasets/cifar10/features/N4_K5_Q1/run_1
cifar10,features,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,6.7841,1.6919,1.5134,0,datasets/cifar10/features/N4_K5_Q1/run_2
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,1,1,0,2,2,0,1.0000,5.3528,2.6703,2.6454,0,datasets/cifar10/rulebased/N2_K1_Q1/run_0
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,1,1,1,2,2,0,1.0000,5.1344,2.5647,2.5330,0,datasets/cifar10/rulebased/N2_K1_Q1/run_1
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,1,1,2,2,2,0,1.0000,4.0907,2.0436,2.0033,0,datasets/cifar10/rulebased/N2_K1_Q1/run_2
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,1,1,3,2,2,0,1.0000,4.8602,2.4275,2.4020,0,datasets/cifar10/rulebased/N2_K1_Q1/run_3
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,1,1,4,2,2,0,1.0000,4.6556,2.3215,2.2919,0,datasets/cifar10/rulebased/N2_K1_Q1/run_4
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,1,1,5,2,2,0,1.0000,4.7772,2.3829,2.3512,0,datasets/cifar10/rulebased/N2_K1_Q1/run_5
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,7.4889,3.7418,3.6275,0,datasets/cifar10/rulebased/N2_K5_Q1/run_0
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,6.5490,3.2724,3.1529,0,datasets/cifar10/rulebased/N2_K5_Q1/run_1
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,6.0463,3.0190,2.9216,0,datasets/cifar10/rulebased/N2_K5_Q1/run_2
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,5.2277,2.6114,2.5747,0,datasets/cifar10/rulebased/N2_K5_Q1/run_3
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,5.2358,2.6140,2.5295,0,datasets/cifar10/rulebased/N2_K5_Q1/run_4
cifar10,rulebased,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,5.8058,2.8922,2.7507,0,datasets/cifar10/rulebased/N2_K5_Q1/run_5
cifar10,rulebased,google/gemma-4-26b-a4b-it,3,1,1,0,3,3,0,1.0000,8.2256,2.7401,2.6869,0,datasets/cifar10/rulebased/N3_K1_Q1/run_0
cifar10,rulebased,google/gemma-4-26b-a4b-it,3,1,1,1,3,3,0,1.0000,7.1482,2.3808,2.3163,0,datasets/cifar10/rulebased/N3_K1_Q1/run_1
cifar10,rulebased,google/gemma-4-26b-a4b-it,3,1,1,2,2,3,0,0.6667,8.2360,2.7405,2.6894,0,datasets/cifar10/rulebased/N3_K1_Q1/run_2
cifar10,rulebased,google/gemma-4-26b-a4b-it,3,1,1,3,3,3,0,1.0000,9.9197,3.3043,3.2676,0,datasets/cifar10/rulebased/N3_K1_Q1/run_3
cifar10,rulebased,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,9.8401,3.2777,3.1369,0,datasets/cifar10/rulebased/N3_K5_Q1/run_0
cifar10,rulebased,google/gemma-4-26b-a4b-it,3,5,1,1,3,3,0,1.0000,10.0812,3.3568,3.2486,0,datasets/cifar10/rulebased/N3_K5_Q1/run_1
cifar10,rulebased,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,9.7409,3.2416,3.0848,0,datasets/cifar10/rulebased/N3_K5_Q1/run_2
cifar10,rulebased,google/gemma-4-26b-a4b-it,3,5,1,3,3,3,0,1.0000,9.7029,3.2317,3.0688,0,datasets/cifar10/rulebased/N3_K5_Q1/run_3
cifar10,rulebased,google/gemma-4-26b-a4b-it,4,1,1,0,4,4,0,1.0000,14.5575,3.6376,3.5914,0,datasets/cifar10/rulebased/N4_K1_Q1/run_0
cifar10,rulebased,google/gemma-4-26b-a4b-it,4,1,1,1,4,4,0,1.0000,10.9590,2.7380,2.6748,0,datasets/cifar10/rulebased/N4_K1_Q1/run_1
cifar10,rulebased,google/gemma-4-26b-a4b-it,4,1,1,2,2,4,0,0.5000,12.5489,3.1355,3.0827,0,datasets/cifar10/rulebased/N4_K1_Q1/run_2
cifar10,rulebased,google/gemma-4-26b-a4b-it,4,5,1,0,4,4,0,1.0000,15.4259,3.8542,3.6839,0,datasets/cifar10/rulebased/N4_K5_Q1/run_0
cifar10,rulebased,google/gemma-4-26b-a4b-it,4,5,1,1,4,4,0,1.0000,15.0435,3.7523,3.5873,0,datasets/cifar10/rulebased/N4_K5_Q1/run_1
cifar10,rulebased,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,15.7447,3.9341,3.7337,0,datasets/cifar10/rulebased/N4_K5_Q1/run_2
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,0,2,2,0,1.0000,6.4882,3.2410,3.2215,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_0
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,1,2,2,0,1.0000,5.3982,2.6849,2.6486,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_1
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,2,2,2,0,1.0000,6.5203,3.2578,3.2234,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_2
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,3,2,2,0,1.0000,5.9020,2.9486,2.9117,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_3
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,4,2,2,0,1.0000,5.7795,2.8853,2.8566,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_4
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,5,2,2,0,1.0000,6.0599,3.0274,3.0008,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_5
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,5.8055,2.8995,2.8476,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_0
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,6.6000,3.2919,3.1678,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_1
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,5.1576,2.5703,2.4906,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_2
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,7.1443,3.5699,3.4793,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_3
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,5.9522,2.9673,2.8375,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_4
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,4.9619,2.4780,2.3674,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_5
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,1,1,0,3,3,0,1.0000,11.2247,3.7385,3.6955,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_0
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,1,1,1,3,3,0,1.0000,9.1984,3.0642,3.0215,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_1
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,1,1,2,3,3,0,1.0000,15.1025,5.0322,4.9968,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_2
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,1,1,3,3,3,0,1.0000,18.6365,6.2089,6.1609,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_3
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,9.1022,3.0312,2.9008,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_0
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,5,1,1,3,3,0,1.0000,10.2070,3.3981,3.3059,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_1
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,9.4867,3.1600,2.9829,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_2
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,5,1,3,3,3,0,1.0000,12.0647,4.0176,3.9347,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_3
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,1,1,0,3,4,0,0.7500,18.7732,4.6884,4.6471,0,datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_0
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,1,1,1,4,4,0,1.0000,14.4982,3.6230,3.5616,0,datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_1
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,1,1,2,3,4,0,0.7500,12.9383,3.2330,3.1870,0,datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_2
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,5,1,0,4,4,0,1.0000,14.6795,3.6645,3.4831,0,datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_0
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,5,1,1,4,4,0,1.0000,16.4634,4.1134,4.0019,0,datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_1
cifar10,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,15.6076,3.8995,3.7277,0,datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_2
dtd,classification,google/gemma-4-26b-a4b-it,2,1,1,0,2,2,0,1.0000,1.9701,0.9485,0.7055,0,datasets/dtd/classification/N2_K1_Q1/run_0
dtd,classification,google/gemma-4-26b-a4b-it,2,1,1,1,1,2,0,0.5000,7.0187,3.5074,3.3472,0,datasets/dtd/classification/N2_K1_Q1/run_1
dtd,classification,google/gemma-4-26b-a4b-it,2,1,1,2,1,2,0,0.5000,1.5862,0.7896,0.6259,0,datasets/dtd/classification/N2_K1_Q1/run_2
dtd,classification,google/gemma-4-26b-a4b-it,2,1,1,3,1,2,0,0.5000,10.6579,5.3261,5.0657,0,datasets/dtd/classification/N2_K1_Q1/run_3
dtd,classification,google/gemma-4-26b-a4b-it,2,1,1,4,2,2,0,1.0000,14.6576,7.3272,7.2298,0,datasets/dtd/classification/N2_K1_Q1/run_4
dtd,classification,google/gemma-4-26b-a4b-it,2,1,1,5,2,2,0,1.0000,1.7625,0.8789,0.7266,0,datasets/dtd/classification/N2_K1_Q1/run_5
dtd,classification,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,2.7773,1.3851,1.1445,0,datasets/dtd/classification/N2_K5_Q1/run_0
dtd,classification,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,3.0832,1.5395,1.2139,0,datasets/dtd/classification/N2_K5_Q1/run_1
dtd,classification,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,3.6073,1.7999,1.2837,0,datasets/dtd/classification/N2_K5_Q1/run_2
dtd,classification,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,4.7938,2.3941,1.9103,0,datasets/dtd/classification/N2_K5_Q1/run_3
dtd,classification,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,2.4630,1.2291,0.9442,0,datasets/dtd/classification/N2_K5_Q1/run_4
dtd,classification,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,2.9392,1.4546,1.2143,0,datasets/dtd/classification/N2_K5_Q1/run_5
dtd,classification,google/gemma-4-26b-a4b-it,3,1,1,0,3,3,0,1.0000,2.9330,0.9754,0.7714,0,datasets/dtd/classification/N3_K1_Q1/run_0
dtd,classification,google/gemma-4-26b-a4b-it,3,1,1,1,3,3,0,1.0000,2.8065,0.9326,0.7797,0,datasets/dtd/classification/N3_K1_Q1/run_1
dtd,classification,google/gemma-4-26b-a4b-it,3,1,1,2,3,3,0,1.0000,2.3873,0.7933,0.7369,0,datasets/dtd/classification/N3_K1_Q1/run_2
dtd,classification,google/gemma-4-26b-a4b-it,3,1,1,3,3,3,0,1.0000,2.8120,0.9360,0.7502,0,datasets/dtd/classification/N3_K1_Q1/run_3
dtd,classification,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,4.7567,1.5829,1.1667,0,datasets/dtd/classification/N3_K5_Q1/run_0
dtd,classification,google/gemma-4-26b-a4b-it,3,5,1,1,2,3,0,0.6667,5.7429,1.9124,1.1429,0,datasets/dtd/classification/N3_K5_Q1/run_1
dtd,classification,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,4.5976,1.5291,1.0738,0,datasets/dtd/classification/N3_K5_Q1/run_2
dtd,classification,google/gemma-4-26b-a4b-it,3,5,1,3,2,3,0,0.6667,4.8135,1.5674,0.9936,0,datasets/dtd/classification/N3_K5_Q1/run_3
dtd,classification,google/gemma-4-26b-a4b-it,4,1,1,0,3,4,0,0.7500,7.2546,1.8122,1.6182,0,datasets/dtd/classification/N4_K1_Q1/run_0
dtd,classification,google/gemma-4-26b-a4b-it,4,1,1,1,3,4,0,0.7500,4.0531,1.0119,0.7679,0,datasets/dtd/classification/N4_K1_Q1/run_1
dtd,classification,google/gemma-4-26b-a4b-it,4,1,1,2,2,4,0,0.5000,3.7716,0.9405,0.7548,0,datasets/dtd/classification/N4_K1_Q1/run_2
dtd,classification,google/gemma-4-26b-a4b-it,4,5,1,0,3,4,0,0.7500,8.3131,2.0763,1.2953,0,datasets/dtd/classification/N4_K5_Q1/run_0
dtd,classification,google/gemma-4-26b-a4b-it,4,5,1,1,3,4,0,0.7500,10.0399,2.5072,1.9320,0,datasets/dtd/classification/N4_K5_Q1/run_1
dtd,classification,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,7.9993,1.9980,1.2395,0,datasets/dtd/classification/N4_K5_Q1/run_2
dtd,nle,google/gemma-4-26b-a4b-it,2,1,1,0,2,2,0,1.0000,9.7386,4.8328,4.6786,0,datasets/dtd/nle/N2_K1_Q1/run_0
dtd,nle,google/gemma-4-26b-a4b-it,2,1,1,1,1,2,0,0.5000,7.6065,3.7926,3.6829,0,datasets/dtd/nle/N2_K1_Q1/run_1
dtd,nle,google/gemma-4-26b-a4b-it,2,1,1,2,1,2,0,0.5000,6.7442,3.3684,3.2862,0,datasets/dtd/nle/N2_K1_Q1/run_2
dtd,nle,google/gemma-4-26b-a4b-it,2,1,1,3,2,2,0,1.0000,21.2586,10.6269,10.4922,0,datasets/dtd/nle/N2_K1_Q1/run_3
dtd,nle,google/gemma-4-26b-a4b-it,2,1,1,4,2,2,0,1.0000,6.8588,3.4267,3.3498,0,datasets/dtd/nle/N2_K1_Q1/run_4
dtd,nle,google/gemma-4-26b-a4b-it,2,1,1,5,2,2,0,1.0000,7.5594,3.7774,3.6043,0,datasets/dtd/nle/N2_K1_Q1/run_5
dtd,nle,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,27.6490,13.8186,13.4267,0,datasets/dtd/nle/N2_K5_Q1/run_0
dtd,nle,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,14.9217,7.4581,7.0487,0,datasets/dtd/nle/N2_K5_Q1/run_1
dtd,nle,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,4.9299,2.4582,2.0644,0,datasets/dtd/nle/N2_K5_Q1/run_2
dtd,nle,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,4.1212,2.0580,1.6921,0,datasets/dtd/nle/N2_K5_Q1/run_3
dtd,nle,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,4.4307,2.2132,1.8713,0,datasets/dtd/nle/N2_K5_Q1/run_4
dtd,nle,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,5.2059,2.5991,2.1420,0,datasets/dtd/nle/N2_K5_Q1/run_5
dtd,nle,google/gemma-4-26b-a4b-it,3,1,1,0,3,3,0,1.0000,9.0630,3.0195,2.8610,0,datasets/dtd/nle/N3_K1_Q1/run_0
dtd,nle,google/gemma-4-26b-a4b-it,3,1,1,1,3,3,0,1.0000,9.8293,3.2739,3.1877,0,datasets/dtd/nle/N3_K1_Q1/run_1
dtd,nle,google/gemma-4-26b-a4b-it,3,1,1,2,3,3,0,1.0000,6.1086,2.0346,1.8903,0,datasets/dtd/nle/N3_K1_Q1/run_2
dtd,nle,google/gemma-4-26b-a4b-it,3,1,1,3,3,3,0,1.0000,6.0706,2.0206,1.8256,0,datasets/dtd/nle/N3_K1_Q1/run_3
dtd,nle,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,9.3238,3.1055,2.4444,0,datasets/dtd/nle/N3_K5_Q1/run_0
dtd,nle,google/gemma-4-26b-a4b-it,3,5,1,1,2,3,0,0.6667,16.5246,5.5064,5.0516,0,datasets/dtd/nle/N3_K5_Q1/run_1
dtd,nle,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,6.9266,2.3065,1.9817,0,datasets/dtd/nle/N3_K5_Q1/run_2
dtd,nle,google/gemma-4-26b-a4b-it,3,5,1,3,2,3,0,0.6667,11.3666,3.7867,3.2550,0,datasets/dtd/nle/N3_K5_Q1/run_3
dtd,nle,google/gemma-4-26b-a4b-it,4,1,1,0,3,4,0,0.7500,20.4991,5.1227,4.9406,0,datasets/dtd/nle/N4_K1_Q1/run_0
dtd,nle,google/gemma-4-26b-a4b-it,4,1,1,1,3,4,0,0.7500,22.8124,5.7018,5.4716,0,datasets/dtd/nle/N4_K1_Q1/run_1
dtd,nle,google/gemma-4-26b-a4b-it,4,1,1,2,2,4,0,0.5000,13.5136,3.3742,3.1797,0,datasets/dtd/nle/N4_K1_Q1/run_2
dtd,nle,google/gemma-4-26b-a4b-it,4,5,1,0,4,4,0,1.0000,17.0231,4.2534,3.5699,0,datasets/dtd/nle/N4_K5_Q1/run_0
dtd,nle,google/gemma-4-26b-a4b-it,4,5,1,1,3,4,0,0.7500,17.1492,4.2838,3.6463,0,datasets/dtd/nle/N4_K5_Q1/run_1
dtd,nle,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,17.5061,4.3733,3.6089,0,datasets/dtd/nle/N4_K5_Q1/run_2
dtd,features,google/gemma-4-26b-a4b-it,2,1,1,0,2,2,0,1.0000,2.5110,1.2528,1.0838,0,datasets/dtd/features/N2_K1_Q1/run_0
dtd,features,google/gemma-4-26b-a4b-it,2,1,1,1,1,2,0,0.5000,2.7672,1.3818,1.2851,0,datasets/dtd/features/N2_K1_Q1/run_1
dtd,features,google/gemma-4-26b-a4b-it,2,1,1,2,1,2,0,0.5000,2.7104,1.3527,1.2768,0,datasets/dtd/features/N2_K1_Q1/run_2
dtd,features,google/gemma-4-26b-a4b-it,2,1,1,3,1,2,0,0.5000,2.9211,1.4572,1.2620,0,datasets/dtd/features/N2_K1_Q1/run_3
dtd,features,google/gemma-4-26b-a4b-it,2,1,1,4,1,2,0,0.5000,2.4202,1.2053,1.1270,0,datasets/dtd/features/N2_K1_Q1/run_4
dtd,features,google/gemma-4-26b-a4b-it,2,1,1,5,1,2,0,0.5000,2.8122,1.4034,1.2461,0,datasets/dtd/features/N2_K1_Q1/run_5
dtd,features,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,3.6172,1.8063,1.3483,0,datasets/dtd/features/N2_K5_Q1/run_0
dtd,features,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,3.4922,1.7436,1.3478,0,datasets/dtd/features/N2_K5_Q1/run_1
dtd,features,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,3.7943,1.8587,1.3885,0,datasets/dtd/features/N2_K5_Q1/run_2
dtd,features,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,4.3978,2.1953,1.7811,0,datasets/dtd/features/N2_K5_Q1/run_3
dtd,features,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,5.0862,2.5405,2.1048,0,datasets/dtd/features/N2_K5_Q1/run_4
dtd,features,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,3.6130,1.8037,1.3923,0,datasets/dtd/features/N2_K5_Q1/run_5
dtd,features,google/gemma-4-26b-a4b-it,3,1,1,0,2,3,0,0.6667,3.9159,1.3037,1.1403,0,datasets/dtd/features/N3_K1_Q1/run_0
dtd,features,google/gemma-4-26b-a4b-it,3,1,1,1,3,3,0,1.0000,3.7515,1.2478,1.0860,0,datasets/dtd/features/N3_K1_Q1/run_1
dtd,features,google/gemma-4-26b-a4b-it,3,1,1,2,3,3,0,1.0000,8.7890,2.9279,2.7441,0,datasets/dtd/features/N3_K1_Q1/run_2
dtd,features,google/gemma-4-26b-a4b-it,3,1,1,3,3,3,0,1.0000,3.6412,1.2124,1.1089,0,datasets/dtd/features/N3_K1_Q1/run_3
dtd,features,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,6.4177,2.1356,1.5848,0,datasets/dtd/features/N3_K5_Q1/run_0
dtd,features,google/gemma-4-26b-a4b-it,3,5,1,1,2,3,0,0.6667,6.6895,2.2272,1.6998,0,datasets/dtd/features/N3_K5_Q1/run_1
dtd,features,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,6.0749,2.0228,1.4940,0,datasets/dtd/features/N3_K5_Q1/run_2
dtd,features,google/gemma-4-26b-a4b-it,3,5,1,3,2,3,0,0.6667,6.1892,2.0592,1.5660,0,datasets/dtd/features/N3_K5_Q1/run_3
dtd,features,google/gemma-4-26b-a4b-it,4,1,1,0,2,4,0,0.5000,5.1602,1.2872,1.0654,0,datasets/dtd/features/N4_K1_Q1/run_0
dtd,features,google/gemma-4-26b-a4b-it,4,1,1,1,3,4,0,0.7500,4.5961,1.1478,0.9217,0,datasets/dtd/features/N4_K1_Q1/run_1
dtd,features,google/gemma-4-26b-a4b-it,4,1,1,2,2,4,0,0.5000,5.6901,1.4212,1.1433,0,datasets/dtd/features/N4_K1_Q1/run_2
dtd,features,google/gemma-4-26b-a4b-it,4,5,1,0,4,4,0,1.0000,7.1958,1.7967,1.4767,0,datasets/dtd/features/N4_K5_Q1/run_0
dtd,features,google/gemma-4-26b-a4b-it,4,5,1,1,3,4,0,0.7500,8.0650,2.0133,1.5340,0,datasets/dtd/features/N4_K5_Q1/run_1
dtd,features,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,8.2630,2.0637,1.4357,0,datasets/dtd/features/N4_K5_Q1/run_2
dtd,rulebased,google/gemma-4-26b-a4b-it,2,1,1,0,1,2,0,0.5000,16.5258,8.2585,8.1186,0,datasets/dtd/rulebased/N2_K1_Q1/run_0
dtd,rulebased,google/gemma-4-26b-a4b-it,2,1,1,1,1,2,0,0.5000,7.0580,3.5268,3.4119,0,datasets/dtd/rulebased/N2_K1_Q1/run_1
dtd,rulebased,google/gemma-4-26b-a4b-it,2,1,1,2,1,2,0,0.5000,7.8437,3.9194,3.7546,0,datasets/dtd/rulebased/N2_K1_Q1/run_2
dtd,rulebased,google/gemma-4-26b-a4b-it,2,1,1,3,1,2,0,0.5000,25.4132,12.7043,12.5545,0,datasets/dtd/rulebased/N2_K1_Q1/run_3
